userId,intent_1,intent_2,intent_3,intent_4,intent_5,intent_6,intent_7,intent_8,intent_9,intent_10,intent_11,intent_12,intent_13,intent_14,intent_15
6be63852-3ea7-4b2a-a721-90a08c5c6a59,EP_customer_support,SiteNavi_download,ChatbotNavi_faq,Search_product,,,,,,,,,,,
a1ac0fe3-ab19-4fb7-8585-64422b87f8d3,EP_customer_support,SiteNavi_download,ChatbotNavi_faq,StartOver_Welcome,StartOver_Welcome,StartOver_Orientation,StartOver_Orientation2,StartOver_Orientation3,,,,,,,
b47ac1b1-93d0-4ca7-bd48-6d8ef93e0101,EP_customer_support,SiteNavi_download,ChatbotNavi_faq,,,,,,,,,,,,
d18e3c60-d710-403e-b45d-0264cdba4bb4,EP_customer_support,SiteNavi_download,ChatbotNavi_faq,,,,,,,,,,,,
1ce14312-5871-4706-8a80-24e6a939d5ce,EP_customer_support,SiteNavi_download,EP_customer_support,EP_start_epromoter,,,,,,,,,,,
3b0228cf-5f49-4090-a4ee-ba28feb5ca7d,EP_customer_support,SiteNavi_download,EP_customer_support,Search_product,Search_event,,,,,,,,,,
e4b98851-c1f0-4a87-a620-ce63e82f9f6a,EP_customer_support,SiteNavi_download,EP_customer_support,SiteNavi_download,ChatbotNavi_faq,FAQ_customer_center_number,EP_start_epromoter,EP_start_epromoter,StartOver_Welcome,StartOver_Welcome,EP_customer_support,ChatbotNavi_faq,,,
90ae2d25-733d-4344-8fb1-5aaea8fd7b87,EP_customer_support,SiteNavi_download,EP_customer_support,SiteNavi_download,,,,,,,,,,,
3d02f8a5-b400-45e1-b971-cc079f1a5f3c,EP_customer_support,SiteNavi_download,EP_customer_support,,,,,,,,,,,,
f472f4a8-43cc-4139-a30b-90a44410404f,EP_customer_support,SiteNavi_download,EP_start_epromoter,EP_backto_chatbot,Recommend_product_null,Recommend_product,EP_customer_support,SiteNavi_customer_service,SiteNavi_offline_shop,,,,,,
7bf9a2b8-2412-485c-9f56-73d6edfdbce7,EP_customer_support,SiteNavi_download,EP_start_epromoter,EP_backto_chatbot,,,,,,,,,,,
2960641d-c30b-4059-8e5f-b9e528d4b2e7,EP_customer_support,SiteNavi_download,FAQ_member_leave,,,,,,,,,,,,
b92ea27c-b3ba-4d14-a18d-02135b976ec0,EP_customer_support,SiteNavi_download,KF_S10,OBF_preorder_benefit_S10,ChatbotNavi_faq,FAQ_login,,,,,,,,,
1d8cd378-9dbb-418e-ac20-441aadfe639f,EP_customer_support,SiteNavi_download,Search_product,EP_start_epromoter,EP_backto_chatbot,,,,,,,,,,
f3fb23de-0577-4e6d-9bf6-931f89500380,EP_customer_support,SiteNavi_download,Search_product,Search_product,StartOver_Welcome,StartOver_Welcome,StartOver,EP_customer_support,SiteNavi_download,ChatbotNavi_faq,,,,,
6d7d6155-612a-4cb5-bd25-3c0f5030494b,EP_customer_support,SiteNavi_download,Search_product_노트북,Search_product_프린터,Search_product,,,,,,,,,,
9da1a58b-83b4-4d3c-a668-018c47797706,EP_customer_support,SiteNavi_download,SiteNavi_customer_service,EP_start_epromoter,EP_customer_support,SiteNavi_reservation_for_customer_service,SiteNavi_remote_service,,,,,,,,
dab71fde-ff8a-45dd-a8e8-494de8155ed1,EP_customer_support,SiteNavi_download,SiteNavi_customer_service,StartOver_Welcome,StartOver_Welcome,StartOver_Orientation,StartOver_Orientation2,StartOver_Orientation3,Search_product_null,Search_product_스마트폰,Search_product,,,,
37a8bbca-06cc-4a9a-8861-d03ca1036c4f,EP_customer_support,SiteNavi_download,SiteNavi_customer_service,,,,,,,,,,,,
8734bc5f-d297-47f2-8e7e-88dd5b176e4c,EP_customer_support,SiteNavi_download,SiteNavi_customer_service,,,,,,,,,,,,
f99a6114-37e0-43a1-aa43-503ea711864c,EP_customer_support,SiteNavi_download,SiteNavi_customer_service,,,,,,,,,,,,
f9481840-32bc-4274-9c7e-48ae702e9830,EP_customer_support,SiteNavi_download,SiteNavi_download,StartOver_Welcome,StartOver_Welcome,StartOver,StartOver,StartOver,StartOver,EP_customer_support,ChatbotNavi_faq,ChatbotNavi_faq,StartOver,EP_customer_support,StartOver
5f41ccc2-eac8-4428-92ec-e6d55e4d5cef,EP_customer_support,SiteNavi_download,SiteNavi_download,,,,,,,,,,,,
733105f5-8cc8-474a-8178-74d23b603209,EP_customer_support,SiteNavi_download,SiteNavi_download,,,,,,,,,,,,
3b3352c9-800e-44d4-8bdb-c1eed02a6070,EP_customer_support,SiteNavi_download,SiteNavi_offline_shop,ChatbotNavi_faq,adm_Apps_Smart_Switch,StartOver,Search_product_null,Search_product_스마트폰,Search_product,StartOver_Welcome,StartOver,adm_KF_S20,StartOver,StartOver,
9a92cdfc-0752-4e28-bd9b-b0c64b763729,EP_customer_support,SiteNavi_download,SiteNavi_offline_shop,,,,,,,,,,,,
b55da8ff-4ae2-46ff-a57f-c932a4e3d1ea,EP_customer_support,SiteNavi_download,SiteNavi_offline_shop,,,,,,,,,,,,
f604248e-f355-4e5b-907f-48eaedc33916,EP_customer_support,SiteNavi_download,SiteNavi_remote_service,,,,,,,,,,,,
4329df83-9aa5-4795-922e-6e961db88deb,EP_customer_support,SiteNavi_download,SiteNavi_reservation_for_customer_service,EP_start_epromoter,EP_start_epromoter,EP_customer_support,SiteNavi_download,SiteNavi_download,EP_start_epromoter,EP_start_epromoter,EP_customer_support,SiteNavi_offline_shop,,,
9840ad4a-42be-422d-b16a-5610211f5787,EP_customer_support,SiteNavi_download,SiteNavi_reservation_for_customer_service,,,,,,,,,,,,
a8ab6add-d40e-430c-8a10-07aea57b2164,EP_customer_support,SiteNavi_download,SiteNavi_reservation_for_customer_service,,,,,,,,,,,,
1cb1cdce-1c3e-4dd8-86bd-3679071ac1b8,EP_customer_support,SiteNavi_download,StartOver,ChatbotNavi_faq,EP_customer_support,SiteNavi_download,EP_start_epromoter,,,,,,,,
a44c8687-4787-4250-9b2a-89cac631c1d6,EP_customer_support,SiteNavi_download,StartOver,Search_event_null,Search_event,,,,,,,,,,
037f0a69-2819-4c8e-82b6-5b0051777850,EP_customer_support,SiteNavi_download,StartOver,Search_product_TV,adm_Apps_SmartThings,StartOver_Welcome,,,,,,,,,
229fc2bc-f66e-41ad-9c6a-cb6c2351e2c7,EP_customer_support,SiteNavi_download,StartOver,Search_product_null,Search_product_에어컨,Search_product,Search_product_null,Search_product_에어컨,Search_product,EP_purchase_consulting,StartOver,Search_product_null,Search_product_에어컨,Search_product,EP_purchase_consulting
f82ea71d-a626-430e-87f3-2f14b33ff0f0,EP_customer_support,SiteNavi_download,StartOver,StartOver,Search_product,Search_model_code,,,,,,,,,
396ba373-909c-4f87-a4de-8584f7de52da,EP_customer_support,SiteNavi_download,StartOver,StartOver,Search_product_null,Search_product_세탁기,Search_product,EP_self_check,EP_start_epromoter,,,,,,
dd4e8da8-bc3f-4ca4-beb8-71d540801520,EP_customer_support,SiteNavi_download,StartOver,StartOver_Welcome,StartOver,,,,,,,,,,
995a387a-cdbe-4ac4-9acb-9b1d95aa7a3b,EP_customer_support,SiteNavi_download,StartOver,,,,,,,,,,,,
d180af23-e781-4f3e-813f-ae509b640cf1,EP_customer_support,SiteNavi_download,StartOver,,,,,,,,,,,,
7bd608bf-125a-4bfc-a2cd-06df42648609,EP_customer_support,SiteNavi_download,StartOver_Welcome,StartOver_Welcome,EP_start_epromoter,,,,,,,,,,
edc19c76-cdbf-45f7-8867-545f81f6e40d,EP_customer_support,SiteNavi_download,StartOver_Welcome,StartOver_Welcome,StartOver,ChatbotNavi_faq,,,,,,,,,
5a0a4c02-f462-47c0-a3be-6cfdb12a741a,EP_customer_support,SiteNavi_download,StartOver_Welcome,StartOver_Welcome,StartOver_Orientation,StartOver_Orientation2,StartOver_Orientation3,Search_product_null,Search_product_스마트폰,Search_product,EP_purchase_consulting,EP_self_check,EP_start_epromoter,,
398814e6-123d-48f2-8048-20f07e97d3fd,EP_customer_support,SiteNavi_download,StartOver_Welcome,StartOver_Welcome,StartOver_Orientation,StartOver_Orientation2,StartOver_Orientation3,fallback_under3,,,,,,,
eeadd938-eba6-45a5-9ee2-774dc16b648b,EP_customer_support,SiteNavi_download,adm_KF_Note10,EP_start_epromoter,EP_backto_chatbot,,,,,,,,,,
cf4d6a3a-fe03-45c7-9c1c-013a2c0b04f8,EP_customer_support,SiteNavi_download,adm_Q950R,,,,,,,,,,,,
d65edb16-a3ac-40d8-b321-59cc27af1503,EP_customer_support,SiteNavi_download,adm_popularityContents,fallback,ChatbotNavi_faq,,,,,,,,,,
4dd95cd2-b7e0-459d-9d7b-3b5cb8da2b3b,EP_customer_support,SiteNavi_download,smalltalk.greetings.hello,smalltalk.agent.acquaintance,,,,,,,,,,,
023ec9ec-9f10-42ac-9a9b-e1561c314fc4,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
074c4520-f0df-4683-a9a1-da749271464f,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
088f1923-5133-4eea-b1f5-c607b1311304,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
0a3c4442-1e57-448a-8f42-9042b17c3d54,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
0af1fc1d-5aab-431b-9923-3819668fb58c,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
11fa877f-2b2f-4fb9-9039-9dd1125e7e64,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
158e2b7f-c9fa-421d-9312-70bb9107c522,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
15d67ff4-2a34-491b-9a61-255f5b8aeade,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
2a62915b-ac9e-42a2-9137-0e9d0187fd27,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
2bcc8336-381a-4ed9-b165-3eead5d2c6ed,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
2fb1454a-510e-4e7c-bc49-c7d8602ba9c3,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
2ff917c8-2ee9-44a9-9f3b-11a67e4d690f,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
3c25e906-1efb-47a6-852b-7e6b389bf52a,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
3eaee622-699e-4e7f-9e1b-b451e7cd8148,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
3eaf4c92-ad3b-48df-87a1-c4543e2a6d14,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
3f17296a-2849-4b60-a4c8-336b8387a433,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
4466e98d-aed2-40c9-9cd5-de8d520ffb96,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
446c1ef9-2c5d-42df-b422-2993034f1bb9,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
4be73427-e7d5-43a2-bb91-dab28317bd24,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
4fb9a522-14ac-4561-9021-b37d30f1d8f8,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
58fe5373-fe01-41f7-9c2e-8ac288668a1c,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
5c831859-c3c8-41d4-b08f-d16307bb111a,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
62802278-895d-4c5f-a69c-4467625bf152,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
63cdc5c9-e930-4766-9641-3664890efd97,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
6e866064-0738-455c-a2bb-7981625d57eb,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
759a83b7-74a6-4cf7-9860-a5af62a1436f,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
77909461-09bb-4618-80f8-05539103cec4,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
7b507fda-c0e1-454e-a87a-34da17dc2ca1,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
7d46055a-4b59-4408-bc89-34c39a3ed93b,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
7f3ce21d-689f-4ea4-9581-cc9b53eea4fb,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
81b13db3-3c9d-4358-8eac-c7080361fef5,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
8c748424-60f0-47ae-8e6d-4664c7c42f8f,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
9bc1ecc9-9263-45d6-baac-514a9c750e02,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
9c38f103-e4a5-4a14-a024-8682f5e63971,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
9ef05a96-59f3-4e82-b76f-b2bf7325d36b,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
a05340b8-7423-4e8b-b526-fd4a9045591d,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
a4c3a27b-a2a1-49b8-9294-50b87e1e4d8a,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
ac49da16-ff2c-4fbc-af92-43239851141c,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
b3bee61e-4b53-4c6b-b826-f273d1231d06,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
b4d661e7-f986-418d-84cb-946ef50a7a07,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
d47b9895-5cce-4442-9ef1-cbff9be59c4a,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
da101b72-845c-403e-b4fd-16f2c680dde7,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
dd4746e0-5250-4cd3-b5f8-acf971daa65b,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
e472bfd1-9397-464d-bb00-3651038f1869,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
e50530b5-a490-4125-a591-8638b74698ee,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
ee1849a1-3e76-48f4-8f39-df36cc9096cc,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
f44057c1-0f18-4fe2-a001-6065a5d7b788,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
faf83136-1387-4293-97bc-1a638638b5d1,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
fce980ff-d221-4084-a28f-4df5b8702e6d,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
pmafzcvsyj,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
wfiul6plkh,EP_customer_support,SiteNavi_download,,,,,,,,,,,,,
d1ee860c-d571-42a1-aa2f-d66e2b73f71e,EP_customer_support,SiteNavi_moveInst,fallback,,,,,,,,,,,,
f0465046-24f5-4299-90f0-fa4a79562c2c,EP_customer_support,SiteNavi_my_samsung_page,,,,,,,,,,,,,
1eb42bc0-01ec-4a07-9bbb-d36125298de7,EP_customer_support,SiteNavi_offline_shop,ChatbotNavi_faq,FAQ_mobile_care,,,,,,,,,,,
7034fc64-740c-4278-bf53-73731c9a515b,EP_customer_support,SiteNavi_offline_shop,ChatbotNavi_faq,adm_obf_preorder_benefit_S20,SiteNavi_remote_service,SiteNavi_reservation_for_customer_service,EP_customer_support,SiteNavi_offline_shop,,,,,,,
de1358ed-900e-4c40-bc8a-0a216cc61de2,EP_customer_support,SiteNavi_offline_shop,ChatbotNavi_faq,fallback,FAQ_membership_certified,fallback,SiteNavi_customer_service,,,,,,,,
abbc2788-2643-4ef2-9a29-bb97005a30cc,EP_customer_support,SiteNavi_offline_shop,ChatbotNavi_faq,,,,,,,,,,,,
1439d970-7b23-4861-b657-db72978ff9ed,EP_customer_support,SiteNavi_offline_shop,EP_customer_support,SiteNavi_download,,,,,,,,,,,
6461dcb0-6838-4d8b-b540-4b80c84f99de,EP_customer_support,SiteNavi_offline_shop,EP_customer_support,SiteNavi_offline_shop,EP_customer_support,SiteNavi_offline_shop,,,,,,,,,
c31447a3-8562-45d8-b76a-205cde379792,EP_customer_support,SiteNavi_offline_shop,EP_customer_support,SiteNavi_offline_shop,,,,,,,,,,,
2b1d67ac-c538-49ee-9e30-93ea1a8dac52,EP_customer_support,SiteNavi_offline_shop,EP_start_epromoter,EP_backto_chatbot,EP_start_epromoter,EP_customer_support,SiteNavi_customer_service,EP_backto_chatbot,ChatbotNavi_faq,adm_Apps_Smart_Switch,,,,,
c67a1b9a-265d-4a78-86a4-91e636989b70,EP_customer_support,SiteNavi_offline_shop,EP_start_epromoter,StartOver_Welcome,StartOver_Welcome,StartOver,StartOver,Search_product_스마트폰,,,,,,,
e5ecab5f-6173-44d1-8c04-d25ffd9d9ed6,EP_customer_support,SiteNavi_offline_shop,EP_start_epromoter,,,,,,,,,,,,
530e17e8-0cb7-4984-8a69-b627f405bca7,EP_customer_support,SiteNavi_offline_shop,SiteNavi_customer_service,ChatbotNavi_faq,FAQ_galaxy_club,ChatbotNavi_faq,,,,,,,,,
706d3285-3c3c-4229-88d1-c0bb6dd3a78a,EP_customer_support,SiteNavi_offline_shop,SiteNavi_customer_service,Search_product_SSD,Search_product,Search_product_null,fallback,fallback,Search_product_SSD,Search_product,,,,,
a828bdb3-e1b8-47d0-b8b9-0b23e6c637a4,EP_customer_support,SiteNavi_offline_shop,SiteNavi_customer_service,SiteNavi_customer_service,,,,,,,,,,,
003afa8f-3dc8-4dac-aa73-7274b17719b4,EP_customer_support,SiteNavi_offline_shop,SiteNavi_download,,,,,,,,,,,,
8edda516-5fc6-4490-ba94-9fc7a17ac11c,EP_customer_support,SiteNavi_offline_shop,SiteNavi_download,,,,,,,,,,,,
63fb4e06-e1f2-4817-b6bd-0cebc68fe0ef,EP_customer_support,SiteNavi_offline_shop,SiteNavi_remote_service,,,,,,,,,,,,
7cf92601-1331-465b-8c4f-90225aee1199,EP_customer_support,SiteNavi_offline_shop,SiteNavi_remote_service,,,,,,,,,,,,
1fdf08ad-ac8e-4122-bc20-cb913a7c1f09,EP_customer_support,SiteNavi_offline_shop,SiteNavi_reservation_for_customer_service,,,,,,,,,,,,
8d396d64-1839-44ee-a1cb-9d0e2daaf0ae,EP_customer_support,SiteNavi_offline_shop,StartOver,adm_KF_S20,,,,,,,,,,,
69qqehfdrh,EP_customer_support,SiteNavi_offline_shop,StartOver_Welcome,StartOver_Welcome,StartOver_Orientation,StartOver_Orientation2,StartOver_Orientation3,ChatbotNavi_faq,FAQ_refund_method,FAQ_how_to_refund,FAQ_pickup_refund,,,,
b7087201-f19a-4700-97b5-770e9966ff83,EP_customer_support,SiteNavi_offline_shop,StartOver_Welcome,StartOver_Welcome,StartOver_Orientation,StartOver_Orientation2,StartOver_Orientation3,,,,,,,,
79166c90-1458-40d5-857e-7a81ff4f9870,EP_customer_support,SiteNavi_offline_shop,StartOver_Welcome,StartOver_Welcome,,,,,,,,,,,
21ab9d62-c8a0-42d8-aac3-8923978c8e9d,EP_customer_support,SiteNavi_offline_shop,,,,,,,,,,,,,
4921f967-3293-4dfe-ad7a-fee67f947b8c,EP_customer_support,SiteNavi_offline_shop,,,,,,,,,,,,,
51bfbd05-feb0-4b21-a05a-2f654d62b606,EP_customer_support,SiteNavi_offline_shop,,,,,,,,,,,,,
5d6ea2ab-322d-40ae-a2bf-1b1f1d18d63c,EP_customer_support,SiteNavi_offline_shop,,,,,,,,,,,,,
6a7ef655-b76a-4841-8677-09702ed3b86a,EP_customer_support,SiteNavi_offline_shop,,,,,,,,,,,,,
774929fd-548a-4af3-9b1d-3cd297da32a5,EP_customer_support,SiteNavi_offline_shop,,,,,,,,,,,,,
9ddc542c-e6e6-483e-8dc4-4aba84e3d3d4,EP_customer_support,SiteNavi_offline_shop,,,,,,,,,,,,,
b25cb45e-7502-4baa-bbfd-88d06bdbf251,EP_customer_support,SiteNavi_offline_shop,,,,,,,,,,,,,
c4f5e4ea-e9d6-41b5-83c9-9db861c34660,EP_customer_support,SiteNavi_offline_shop,,,,,,,,,,,,,
c63869f1-c182-4ec1-b400-50d73cf4dc36,EP_customer_support,SiteNavi_offline_shop,,,,,,,,,,,,,
d9800251-0555-4c0d-bdf2-b807d4054fe3,EP_customer_support,SiteNavi_offline_shop,,,,,,,,,,,,,
decb6834-894d-4020-996d-05ef33607c17,EP_customer_support,SiteNavi_offline_shop,,,,,,,,,,,,,
dee861db-8d23-46e5-b806-4cb614bc24ee,EP_customer_support,SiteNavi_offline_shop,,,,,,,,,,,,,
f2158f75-cbe0-4e26-964f-52cc87c52ed9,EP_customer_support,SiteNavi_offline_shop,,,,,,,,,,,,,
ffff16c5-100d-4e71-a838-5642d262383c,EP_customer_support,SiteNavi_offline_shop,,,,,,,,,,,,,
29f5094c-40a8-45ff-af12-68ae94f816a5,EP_customer_support,SiteNavi_remote_service,ChatbotNavi_faq,FAQ_mobile_care,FAQ_galaxy_club,,,,,,,,,,
dd49edcf-b79c-4e15-b579-04a80211c814,EP_customer_support,SiteNavi_remote_service,ChatbotNavi_faq,FAQ_offline_product,adm_Apps_Samsung_Pay,,,,,,,,,,
ca791a09-f5b4-42a9-a5a5-15cb540787fd,EP_customer_support,SiteNavi_remote_service,ChatbotNavi_faq,Search_product,fallback,StartOver_Welcome,StartOver_Welcome,StartOver,fallback,ChatbotNavi_faq,fallback,EP_pre_epromoter,EP_service_consulting,,
b5a976a7-d0e3-416b-a614-d846b700bfb9,EP_customer_support,SiteNavi_remote_service,ChatbotNavi_faq,SiteNavi_download,EP_customer_support,SiteNavi_customer_service,FAQ_membership,SiteNavi_remote_service,FAQ_login,smalltalk.user.happy,SiteNavi_offline_shop,SiteNavi_customer_service,smalltalk.user.happy,SiteNavi_remote_service,fallback
117b0511-b65d-48fb-b76e-fe3b373d3614,EP_customer_support,SiteNavi_remote_service,ChatbotNavi_faq,SiteNavi_offline_shop,,,,,,,,,,,
b41dd3ee-0ad3-4e63-a9bb-b990c92fbd7c,EP_customer_support,SiteNavi_remote_service,ChatbotNavi_faq,SiteNavi_remote_service,StartOver,EP_customer_support,SiteNavi_download,SiteNavi_remote_service,ChatbotNavi_faq,SiteNavi_remote_service,StartOver_Welcome,,,,
aac21076-2982-4e67-832f-b8150767753d,EP_customer_support,SiteNavi_remote_service,ChatbotNavi_faq,StartOver_Welcome,StartOver_Welcome,StartOver_Orientation,StartOver_Orientation2,StartOver_Orientation3,ChatbotNavi_faq,StartOver,Search_product_null,Search_product_스마트폰,Search_product,,
e16b9d91-16d9-4467-9319-c291ae868b72,EP_customer_support,SiteNavi_remote_service,ChatbotNavi_faq,adm_Apps_Smart_Switch,ChatbotNavi_faq,adm_Apps_Smart_Switch,StartOver,adm_KF_S20,,,,,,,
2fab9649-6bc6-4bf4-9b0b-5164bad26e63,EP_customer_support,SiteNavi_remote_service,ChatbotNavi_faq,,,,,,,,,,,,
7d461592-d1b7-4964-9bd0-0a77a3abaeff,EP_customer_support,SiteNavi_remote_service,ChatbotNavi_faq,,,,,,,,,,,,
fffa2c96-c9a5-44cc-ad8e-4434e53db506,EP_customer_support,SiteNavi_remote_service,EP_customer_support,SiteNavi_customer_service,,,,,,,,,,,
b4f29bbe-4b5e-4aca-acb3-b30c486c69e9,EP_customer_support,SiteNavi_remote_service,EP_customer_support,SiteNavi_download,SiteNavi_reservation_for_customer_service,,,,,,,,,,
5ff6aac6-d7ab-40de-b309-860f46fb402d,EP_customer_support,SiteNavi_remote_service,EP_customer_support,SiteNavi_remote_service,,,,,,,,,,,
3c879df5-0b9b-4f4f-ba6c-bec537ee7d83,EP_customer_support,SiteNavi_remote_service,EP_start_epromoter,StartOver_Welcome,StartOver_Welcome,,,,,,,,,,
973af543-8834-4fd0-ad22-c69cc014ec83,EP_customer_support,SiteNavi_remote_service,SiteNavi_customer_service,SiteNavi_customer_service,adm_KF_ZFlip,adm_KF_ZFlip,StartOver,StartOver,adm_KF_ZFlip,,,,,,
600513f9-4080-43a9-b7af-7f93802bdc77,EP_customer_support,SiteNavi_remote_service,SiteNavi_customer_service,SiteNavi_reservation_for_customer_service,,,,,,,,,,,
af81b09c-2fbf-4ce6-9d45-782c524fda63,EP_customer_support,SiteNavi_remote_service,SiteNavi_customer_service,StartOver_Welcome,EP_start_epromoter,EP_customer_support,SiteNavi_customer_service,EP_customer_support,ChatbotNavi_faq,fallback,Search_product_스마트폰,Search_product,FAQ_offline_product,EP_customer_support,SiteNavi_customer_service
0b26127a-0abe-4892-b5df-bbd856a42939,EP_customer_support,SiteNavi_remote_service,SiteNavi_customer_service,StartOver_Welcome,StartOver,ChatbotNavi_faq,,,,,,,,,
7c9bd930-7059-42f9-bae5-ed14b105b297,EP_customer_support,SiteNavi_remote_service,SiteNavi_customer_service,StartOver_Welcome,StartOver_Welcome,StartOver_Orientation,StartOver_Orientation2,StartOver_Orientation3,ChatbotNavi_faq,Search_product,EP_customer_support,SiteNavi_download,,,
2b1693e9-0256-48ad-8657-d64cc977aacc,EP_customer_support,SiteNavi_remote_service,SiteNavi_customer_service,,,,,,,,,,,,
4a75dfca-dc93-4810-9d05-3fa8e12bcd49,EP_customer_support,SiteNavi_remote_service,SiteNavi_customer_service,,,,,,,,,,,,
570789e8-4fec-4823-9982-a7e5d1a93159,EP_customer_support,SiteNavi_remote_service,SiteNavi_customer_service,,,,,,,,,,,,
4c7c2676-065d-47de-8b52-fbfbee8aafba,EP_customer_support,SiteNavi_remote_service,SiteNavi_download,EP_customer_support,SiteNavi_remote_service,fallback,StartOver,,,,,,,,
514ab68b-700d-4fe1-9bc4-7ea8aa046d77,EP_customer_support,SiteNavi_remote_service,SiteNavi_download,,,,,,,,,,,,
7ece7c44-09c1-4128-8822-ae8db16ebe87,EP_customer_support,SiteNavi_remote_service,SiteNavi_download,,,,,,,,,,,,
68a04a75-9b46-4049-ab32-73700a7d3a44,EP_customer_support,SiteNavi_remote_service,SiteNavi_offline_shop,FAQ_login,fallback,SiteNavi_customer_service_page,fallback,StartOver_Welcome,StartOver_Welcome,fallback_under3,,,,,
2422cdf2-aa5c-44ac-af90-14e481065f17,EP_customer_support,SiteNavi_remote_service,SiteNavi_offline_shop,,,,,,,,,,,,
c6df82d9-53a3-426e-9626-604c8d71ac22,EP_customer_support,SiteNavi_remote_service,SiteNavi_reservation_for_customer_service,SiteNavi_download,,,,,,,,,,,
b1b54502-4f93-4096-89b1-cf958c707dd0,EP_customer_support,SiteNavi_remote_service,SiteNavi_reservation_for_customer_service,,,,,,,,,,,,
b1ee80d2-f4aa-4488-a441-0601b5c42850,EP_customer_support,SiteNavi_remote_service,SiteNavi_reservation_for_customer_service,,,,,,,,,,,,
4b9789a5-cc7f-46a2-8387-0c33564cbda3,EP_customer_support,SiteNavi_remote_service,StartOver,EP_customer_support,SiteNavi_remote_service,StartOver,SiteNavi_download,SiteNavi_remote_service,ChatbotNavi_faq,,,,,,
86a8d925-2371-485f-977d-6240a74763a4,EP_customer_support,SiteNavi_remote_service,StartOver,Search_product_프린터,Search_product,StartOver_Welcome,StartOver,,,,,,,,
dc782e11-d84b-402a-92e4-6a6410f91d84,EP_customer_support,SiteNavi_remote_service,StartOver,SiteNavi_customer_service,,,,,,,,,,,
932d9a4a-2054-4a95-94b1-539677431aca,EP_customer_support,SiteNavi_remote_service,StartOver,StartOver,StartOver,,,,,,,,,,
392e9187-99bd-4723-b2c9-7b66d522aacf,EP_customer_support,SiteNavi_remote_service,StartOver_Welcome,ChatbotNavi_faq,ChatbotNavi_faq,,,,,,,,,,
8803db77-8378-4669-baea-53716005bde1,EP_customer_support,SiteNavi_remote_service,StartOver_Welcome,StartOver_Welcome,FAQ_customer_center_number,,,,,,,,,,
c161db91-b841-4865-8a00-2f9f30fcc155,EP_customer_support,SiteNavi_remote_service,StartOver_Welcome,StartOver_Welcome,StartOver_Orientation,StartOver_Orientation2,KF_S10,StartOver,ChatbotNavi_faq,,,,,,
